Case ID,Activity,Complete Timestamp,role
84,Register,2024-01-03 14:17:00,Agent L1
84,Classify,2024-01-03 14:29:56,Agent L1
84,Analyze,2024-01-03 22:41:24,Agent L2
84,Escalate,2024-01-04 00:23:26,Supervisor
84,Analyze,2024-01-04 07:10:22,Agent L2
84,Resolve,2024-01-04 12:35:03,Agent L2
84,Close,2024-01-04 12:43:15,Agent L1
85,Register,2024-01-01 23:53:00,Agent L1
85,Classify,2024-01-02 00:07:23,Agent L1
85,Analyze,2024-01-02 08:34:35,Agent L2
85,Wait,2024-01-03 05:33:29,Queue
85,Close,2024-01-03 05:37:03,Agent L1
86,Register,2024-01-03 12:28:00,Agent L1
86,Classify,2024-01-03 12:46:39,Agent L1
86,Analyze,2024-01-03 21:47:11,Agent L2
86,Wait,2024-01-04 20:47:37,Queue
86,Close,2024-01-04 20:56:47,Agent L1
87,Register,2024-01-01 21:09:00,Agent L1
87,Classify,2024-01-01 21:21:01,Agent L1
87,Analyze,2024-01-02 02:21:19,Agent L2
87,Resolve,2024-01-02 06:56:26,Agent L2
87,Close,2024-01-02 07:01:08,Agent L1
88,Register,2024-01-02 06:23:00,Agent L1
88,Classify,2024-01-02 06:42:10,Agent L1
88,Analyze,2024-01-02 11:41:52,Agent L2
88,Escalate,2024-01-02 12:28:49,Supervisor
88,Close,2024-01-02 12:31:49,Agent L1
89,Register,2024-01-01 08:46:00,Agent L1
89,Classify,2024-01-01 09:01:24,Agent L1
89,Analyze,2024-01-01 14:35:11,Agent L2
89,Resolve,2024-01-02 03:28:06,Agent L2
89,Close,2024-01-02 03:37:33,Agent L1
90,Register,2024-01-01 23:04:00,Agent L1
90,Classify,2024-01-01 23:17:25,Agent L1
90,Analyze,2024-01-02 05:35:09,Agent L2
90,Wait,2024-01-03 01:58:57,Queue
90,Resolve,2024-01-03 07:55:02,Agent L2
90,Close,2024-01-03 07:59:40,Agent L1
91,Register,2024-01-01 13:19:00,Agent L1
91,Classify,2024-01-01 13:41:37,Agent L1
91,Analyze,2024-01-01 18:50:14,Agent L2
91,Resolve,2024-01-02 01:49:49,Agent L2
91,Close,2024-01-02 01:54:24,Agent L1
92,Register,2024-01-02 22:08:00,Agent L1
92,Classify,2024-01-02 22:39:40,Agent L1
92,Analyze,2024-01-03 10:02:46,Agent L2
92,Resolve,2024-01-03 14:54:38,Agent L2
92,Wait,2024-01-04 02:12:28,Queue
92,Resolve,2024-01-04 10:58:06,Agent L2
92,Close,2024-01-04 11:00:41,Agent L1
93,Register,2024-01-02 09:46:00,Agent L1
93,Classify,2024-01-02 10:09:04,Agent L1
93,Analyze,2024-01-02 16:38:25,Agent L2
93,Escalate,2024-01-02 18:07:39,Supervisor
93,Resolve,2024-01-02 23:01:59,Agent L2
93,Close,2024-01-02 23:07:47,Agent L1
94,Register,2024-01-03 16:12:00,Agent L1
94,Classify,2024-01-03 16:28:38,Agent L1
94,Analyze,2024-01-04 08:00:23,Agent L2
94,Resolve,2024-01-04 14:18:25,Agent L2
94,Close,2024-01-04 14:23:07,Agent L1
95,Register,2024-01-03 19:32:00,Agent L1
95,Classify,2024-01-03 19:53:21,Agent L1
95,Analyze,2024-01-03 23:20:57,Agent L2
95,Escalate,2024-01-04 02:05:19,Supervisor
95,Analyze,2024-01-04 08:48:43,Agent L2
95,Escalate,2024-01-04 10:03:46,Supervisor
95,Resolve,2024-01-04 15:54:26,Agent L2
95,Wait,2024-01-06 20:16:26,Queue
95,Escalate,2024-01-06 21:34:38,Supervisor
95,Resolve,2024-01-07 09:53:59,Agent L2
95,Close,2024-01-07 09:58:57,Agent L1
96,Register,2024-01-02 09:41:00,Agent L1
96,Classify,2024-01-02 09:58:33,Agent L1
96,Analyze,2024-01-02 17:09:33,Agent L2
96,Wait,2024-01-03 04:49:06,Queue
96,Escalate,2024-01-03 06:16:51,Supervisor
96,Analyze,2024-01-03 11:25:04,Agent L2
96,Wait,2024-01-04 04:33:32,Queue
96,Resolve,2024-01-04 09:20:40,Agent L2
96,Close,2024-01-04 09:30:26,Agent L1
97,Register,2024-01-03 05:50:00,Agent L1
97,Classify,2024-01-03 06:05:38,Agent L1
97,Analyze,2024-01-03 11:41:54,Agent L2
97,Resolve,2024-01-03 20:21:09,Agent L2
97,Close,2024-01-03 20:26:45,Agent L1
98,Register,2024-01-02 01:51:00,Agent L1
98,Classify,2024-01-02 02:16:27,Agent L1
98,Escalate,2024-01-02 04:40:00,Supervisor
98,Analyze,2024-01-02 09:08:29,Agent L2
98,Analyze,2024-01-02 15:52:08,Agent L2
98,Escalate,2024-01-02 17:00:41,Supervisor
98,Wait,2024-01-03 06:34:56,Queue
98,Close,2024-01-03 06:38:01,Agent L1
99,Register,2024-01-02 17:21:00,Agent L1
99,Analyze,2024-01-02 23:59:44,Agent L2
99,Escalate,2024-01-03 01:43:47,Supervisor
99,Resolve,2024-01-03 08:35:34,Agent L2
99,Close,2024-01-03 08:41:38,Agent L1
100,Register,2024-01-01 10:18:00,Agent L1
100,Classify,2024-01-01 10:27:53,Agent L1
100,Analyze,2024-01-01 14:54:12,Agent L2
100,Wait,2024-01-02 13:20:34,Queue
100,Analyze,2024-01-02 20:46:24,Agent L2
100,Escalate,2024-01-02 22:12:08,Supervisor
100,Analyze,2024-01-03 07:29:18,Agent L2
100,Escalate,2024-01-03 09:02:39,Supervisor
100,Analyze,2024-01-03 15:50:51,Agent L2
100,Close,2024-01-03 15:55:59,Agent L1
101,Register,2024-01-03 07:35:00,Agent L1
101,Classify,2024-01-03 08:08:29,Agent L1
101,Analyze,2024-01-03 12:05:39,Agent L2
101,Resolve,2024-01-03 17:04:16,Agent L2
101,Close,2024-01-03 17:13:23,Agent L1
102,Register,2024-01-03 18:34:00,Agent L1
102,Analyze,2024-01-04 01:51:17,Agent L2
102,Escalate,2024-01-04 02:56:37,Supervisor
102,Resolve,2024-01-04 08:34:06,Agent L2
102,Close,2024-01-04 08:47:00,Agent L1
103,Register,2024-01-02 20:54:00,Agent L1
103,Classify,2024-01-02 21:14:08,Agent L1
103,Resolve,2024-01-03 07:08:28,Agent L2
103,Resolve,2024-01-03 11:42:53,Agent L2
103,Close,2024-01-03 11:45:57,Agent L1
104,Register,2024-01-03 00:39:00,Agent L1
104,Classify,2024-01-03 00:55:56,Agent L1
104,Wait,2024-01-03 18:59:55,Queue
104,Resolve,2024-01-03 22:48:31,Agent L2
104,Close,2024-01-03 22:55:00,Agent L1
105,Register,2024-01-01 18:31:00,Agent L1
105,Classify,2024-01-01 18:51:35,Agent L1
105,Analyze,2024-01-02 00:05:09,Agent L2
105,Resolve,2024-01-02 06:34:17,Agent L2
105,Resolve,2024-01-02 11:20:28,Agent L2
105,Close,2024-01-02 11:25:54,Agent L1
106,Register,2024-01-01 14:07:00,Agent L1
106,Classify,2024-01-01 14:16:43,Agent L1
106,Analyze,2024-01-01 19:28:46,Agent L2
106,Escalate,2024-01-01 20:58:22,Supervisor
106,Analyze,2024-01-02 01:14:29,Agent L2
106,Wait,2024-01-02 12:43:10,Queue
106,Escalate,2024-01-02 14:07:45,Supervisor
106,Analyze,2024-01-02 18:02:10,Agent L2
106,Resolve,2024-01-03 00:05:41,Agent L2
106,Close,2024-01-03 00:14:56,Agent L1
107,Register,2024-01-03 02:20:00,Agent L1
107,Classify,2024-01-03 02:44:29,Agent L1
107,Analyze,2024-01-03 12:16:48,Agent L2
107,Resolve,2024-01-03 17:45:27,Agent L2
107,Close,2024-01-03 17:50:43,Agent L1
108,Register,2024-01-02 11:11:00,Agent L1
108,Analyze,2024-01-02 15:04:23,Agent L2
108,Wait,2024-01-03 14:21:16,Queue
108,Analyze,2024-01-03 21:57:50,Agent L2
108,Escalate,2024-01-03 23:30:59,Supervisor
108,Analyze,2024-01-04 06:38:39,Agent L2
108,Close,2024-01-04 06:43:28,Agent L1
109,Register,2024-01-02 13:55:00,Agent L1
109,Classify,2024-01-02 14:14:05,Agent L1
109,Analyze,2024-01-02 19:04:18,Agent L2
109,Wait,2024-01-03 12:59:06,Queue
109,Wait,2024-01-04 13:45:17,Queue
109,Close,2024-01-04 13:54:16,Agent L1
110,Register,2024-01-01 10:30:00,Agent L1
110,Classify,2024-01-01 10:38:04,Agent L1
110,Analyze,2024-01-01 16:49:33,Agent L2
110,Resolve,2024-01-02 01:32:48,Agent L2
110,Close,2024-01-02 01:39:37,Agent L1
111,Register,2024-01-03 11:22:00,Agent L1
111,Classify,2024-01-03 11:42:32,Agent L1
111,Analyze,2024-01-03 14:47:49,Agent L2
111,Resolve,2024-01-03 23:29:57,Agent L2
111,Close,2024-01-03 23:34:50,Agent L1
112,Register,2024-01-03 07:08:00,Agent L1
112,Classify,2024-01-03 07:23:37,Agent L1
112,Analyze,2024-01-03 11:39:11,Agent L2
112,Wait,2024-01-04 01:12:44,Queue
112,Escalate,2024-01-04 02:28:57,Supervisor
112,Analyze,2024-01-04 05:39:02,Agent L2
112,Escalate,2024-01-04 08:07:22,Supervisor
112,Resolve,2024-01-04 14:17:55,Agent L2
112,Resolve,2024-01-05 08:39:37,Agent L2
112,Close,2024-01-05 08:44:30,Agent L1
113,Register,2024-01-03 03:43:00,Agent L1
113,Classify,2024-01-03 03:56:41,Agent L1
113,Wait,2024-01-03 23:55:37,Queue
113,Analyze,2024-01-04 04:29:41,Agent L2
113,Resolve,2024-01-04 16:04:37,Agent L2
113,Close,2024-01-04 16:10:14,Agent L1
114,Register,2024-01-01 21:27:00,Agent L1
114,Classify,2024-01-01 21:44:49,Agent L1
114,Analyze,2024-01-02 04:21:39,Agent L2
114,Escalate,2024-01-02 06:42:49,Supervisor
114,Resolve,2024-01-02 15:42:12,Agent L2
114,Close,2024-01-02 15:45:39,Agent L1
115,Register,2024-01-01 20:29:00,Agent L1
115,Classify,2024-01-01 20:41:19,Agent L1
115,Analyze,2024-01-02 02:48:24,Agent L2
115,Wait,2024-01-03 10:01:52,Queue
115,Close,2024-01-03 10:05:46,Agent L1
116,Register,2024-01-02 03:43:00,Agent L1
116,Classify,2024-01-02 03:57:08,Agent L1
116,Analyze,2024-01-02 13:32:53,Agent L2
116,Wait,2024-01-03 17:16:51,Queue
116,Resolve,2024-01-04 00:42:51,Agent L2
116,Analyze,2024-01-04 07:42:14,Agent L2
116,Escalate,2024-01-04 09:09:48,Supervisor
116,Analyze,2024-01-04 19:17:54,Agent L2
116,Wait,2024-01-05 06:58:58,Queue
116,Analyze,2024-01-05 14:25:49,Agent L2
116,Close,2024-01-05 14:32:59,Agent L1
117,Register,2024-01-01 10:12:00,Agent L1
117,Classify,2024-01-01 10:22:46,Agent L1
117,Analyze,2024-01-01 13:00:18,Agent L2
117,Resolve,2024-01-01 18:26:13,Agent L2
117,Close,2024-01-01 18:30:08,Agent L1
118,Register,2024-01-01 22:06:00,Agent L1
118,Classify,2024-01-01 22:31:21,Agent L1
118,Analyze,2024-01-02 04:35:46,Agent L2
118,Resolve,2024-01-02 10:08:03,Agent L2
118,Close,2024-01-02 10:14:05,Agent L1
119,Register,2024-01-03 15:38:00,Agent L1
119,Classify,2024-01-03 15:59:34,Agent L1
119,Wait,2024-01-04 02:37:19,Queue
119,Resolve,2024-01-04 15:00:13,Agent L2
119,Close,2024-01-04 15:06:04,Agent L1
120,Register,2024-01-02 12:16:00,Agent L1
120,Classify,2024-01-02 12:37:56,Agent L1
120,Analyze,2024-01-03 02:24:25,Agent L2
120,Wait,2024-01-03 23:22:53,Queue
120,Resolve,2024-01-04 16:22:21,Agent L2
120,Close,2024-01-04 16:31:23,Agent L1
121,Register,2024-01-02 06:02:00,Agent L1
121,Classify,2024-01-02 06:15:47,Agent L1
121,Analyze,2024-01-02 11:53:05,Agent L2
121,Resolve,2024-01-02 22:16:18,Agent L2
121,Resolve,2024-01-03 09:25:40,Agent L2
121,Analyze,2024-01-03 15:51:07,Agent L2
121,Resolve,2024-01-03 20:50:15,Agent L2
121,Close,2024-01-03 20:52:04,Agent L1
122,Register,2024-01-01 19:17:00,Agent L1
122,Classify,2024-01-01 19:39:02,Agent L1
122,Escalate,2024-01-01 21:00:48,Supervisor
122,Analyze,2024-01-02 01:48:03,Agent L2
122,Resolve,2024-01-02 09:27:23,Agent L2
122,Analyze,2024-01-02 14:36:42,Agent L2
122,Resolve,2024-01-03 00:03:02,Agent L2
122,Close,2024-01-03 00:06:16,Agent L1
123,Register,2024-01-02 04:25:00,Agent L1
123,Classify,2024-01-02 04:56:38,Agent L1
123,Analyze,2024-01-02 10:44:04,Agent L2
123,Resolve,2024-01-02 17:17:01,Agent L2
123,Close,2024-01-02 17:20:21,Agent L1
124,Register,2024-01-03 06:52:00,Agent L1
124,Classify,2024-01-03 07:05:35,Agent L1
124,Analyze,2024-01-03 12:01:02,Agent L2
124,Resolve,2024-01-03 16:50:01,Agent L2
124,Close,2024-01-03 16:57:13,Agent L1
125,Register,2024-01-02 03:27:00,Agent L1
125,Classify,2024-01-02 04:01:17,Agent L1
125,Analyze,2024-01-02 08:32:54,Agent L2
125,Wait,2024-01-03 13:05:48,Queue
125,Analyze,2024-01-03 18:46:13,Agent L2
125,Wait,2024-01-04 19:59:45,Queue
125,Close,2024-01-04 20:05:36,Agent L1
126,Register,2024-01-03 06:37:00,Agent L1
126,Classify,2024-01-03 06:41:45,Agent L1
126,Analyze,2024-01-03 12:40:33,Agent L2
126,Escalate,2024-01-03 13:59:24,Supervisor
126,Resolve,2024-01-03 23:59:03,Agent L2
126,Close,2024-01-04 00:05:55,Agent L1
127,Register,2024-01-01 18:25:00,Agent L1
127,Classify,2024-01-01 18:38:45,Agent L1
127,Analyze,2024-01-02 02:53:11,Agent L2
127,Escalate,2024-01-02 05:07:21,Supervisor
127,Resolve,2024-01-03 00:08:47,Agent L2
127,Wait,2024-01-03 12:00:39,Queue
127,Escalate,2024-01-03 13:33:51,Supervisor
127,Resolve,2024-01-03 22:26:37,Agent L2
127,Close,2024-01-03 22:33:08,Agent L1
128,Register,2024-01-02 07:40:00,Agent L1
128,Classify,2024-01-02 08:10:01,Agent L1
128,Analyze,2024-01-02 15:21:58,Agent L2
128,Analyze,2024-01-02 22:53:32,Agent L2
128,Analyze,2024-01-03 04:22:00,Agent L2
128,Wait,2024-01-04 03:45:15,Queue
128,Analyze,2024-01-04 07:08:30,Agent L2
128,Resolve,2024-01-04 12:27:06,Agent L2
128,Analyze,2024-01-04 19:53:22,Agent L2
128,Wait,2024-01-05 15:05:22,Queue
128,Close,2024-01-05 15:15:38,Agent L1
129,Register,2024-01-03 08:44:00,Agent L1
129,Classify,2024-01-03 08:59:58,Agent L1
129,Analyze,2024-01-03 15:44:07,Agent L2
129,Analyze,2024-01-03 20:40:21,Agent L2
129,Resolve,2024-01-04 01:12:33,Agent L2
129,Close,2024-01-04 01:20:41,Agent L1
130,Register,2024-01-02 21:45:00,Agent L1
130,Classify,2024-01-02 22:00:24,Agent L1
130,Escalate,2024-01-02 23:42:13,Supervisor
130,Analyze,2024-01-03 09:48:41,Agent L2
130,Wait,2024-01-04 14:16:53,Queue
130,Close,2024-01-04 14:24:34,Agent L1
131,Register,2024-01-01 08:39:00,Agent L1
131,Analyze,2024-01-01 20:15:21,Agent L2
131,Escalate,2024-01-01 21:42:37,Supervisor
131,Analyze,2024-01-02 04:11:32,Agent L2
131,Resolve,2024-01-02 16:43:34,Agent L2
131,Close,2024-01-02 16:45:59,Agent L1
132,Register,2024-01-02 13:41:00,Agent L1
132,Classify,2024-01-02 13:53:46,Agent L1
132,Wait,2024-01-04 03:48:24,Queue
132,Resolve,2024-01-04 09:57:16,Agent L2
132,Close,2024-01-04 10:04:07,Agent L1
133,Register,2024-01-01 15:12:00,Agent L1
133,Classify,2024-01-01 15:28:32,Agent L1
133,Analyze,2024-01-01 20:23:54,Agent L2
133,Escalate,2024-01-01 21:10:25,Supervisor
133,Resolve,2024-01-02 05:41:03,Agent L2
133,Close,2024-01-02 05:45:39,Agent L1
134,Register,2024-01-02 00:56:00,Agent L1
134,Analyze,2024-01-02 06:17:23,Agent L2
134,Escalate,2024-01-02 08:03:20,Supervisor
134,Resolve,2024-01-02 20:22:04,Agent L2
134,Close,2024-01-02 20:29:06,Agent L1
135,Register,2024-01-01 12:12:00,Agent L1
135,Classify,2024-01-01 12:34:45,Agent L1
135,Analyze,2024-01-01 19:28:56,Agent L2
135,Escalate,2024-01-01 20:51:17,Supervisor
135,Resolve,2024-01-02 07:01:59,Agent L2
135,Analyze,2024-01-02 12:34:43,Agent L2
135,Resolve,2024-01-02 23:00:25,Agent L2
135,Analyze,2024-01-03 05:26:46,Agent L2
135,Escalate,2024-01-03 06:33:48,Supervisor
135,Resolve,2024-01-03 12:32:54,Agent L2
135,Close,2024-01-03 12:38:30,Agent L1
136,Register,2024-01-02 03:05:00,Agent L1
136,Classify,2024-01-02 03:20:03,Agent L1
136,Escalate,2024-01-02 04:47:34,Supervisor
136,Analyze,2024-01-02 11:56:43,Agent L2
136,Resolve,2024-01-02 17:56:09,Agent L2
136,Close,2024-01-02 18:01:58,Agent L1
137,Register,2024-01-03 15:20:00,Agent L1
137,Classify,2024-01-03 15:38:19,Agent L1
137,Resolve,2024-01-04 00:11:44,Agent L2
137,Resolve,2024-01-04 04:27:57,Agent L2
137,Close,2024-01-04 04:30:46,Agent L1
138,Register,2024-01-03 15:02:00,Agent L1
138,Classify,2024-01-03 15:16:05,Agent L1
138,Analyze,2024-01-03 19:58:13,Agent L2
138,Escalate,2024-01-03 21:26:04,Supervisor
138,Analyze,2024-01-04 00:29:42,Agent L2
138,Analyze,2024-01-04 06:05:01,Agent L2
138,Resolve,2024-01-04 16:05:13,Agent L2
138,Resolve,2024-01-05 00:46:33,Agent L2
138,Resolve,2024-01-05 08:27:44,Agent L2
138,Wait,2024-01-06 19:31:22,Queue
138,Wait,2024-01-07 13:10:36,Queue
138,Close,2024-01-07 13:18:06,Agent L1
139,Register,2024-01-03 03:38:00,Agent L1
139,Analyze,2024-01-03 09:55:40,Agent L2
139,Resolve,2024-01-03 19:21:17,Agent L2
139,Resolve,2024-01-04 00:57:05,Agent L2
139,Close,2024-01-04 01:12:26,Agent L1
140,Register,2024-01-03 01:44:00,Agent L1
140,Classify,2024-01-03 02:14:23,Agent L1
140,Analyze,2024-01-03 09:02:59,Agent L2
140,Resolve,2024-01-04 01:07:33,Agent L2
140,Close,2024-01-04 01:11:43,Agent L1
141,Register,2024-01-01 12:37:00,Agent L1
141,Classify,2024-01-01 13:07:14,Agent L1
141,Analyze,2024-01-01 18:29:06,Agent L2
141,Escalate,2024-01-01 19:26:03,Supervisor
141,Analyze,2024-01-01 23:13:44,Agent L2
141,Resolve,2024-01-02 08:23:11,Agent L2
141,Close,2024-01-02 08:27:36,Agent L1
142,Register,2024-01-01 10:16:00,Agent L1
142,Classify,2024-01-01 10:29:10,Agent L1
142,Analyze,2024-01-01 17:00:16,Agent L2
142,Wait,2024-01-02 08:59:36,Queue
142,Resolve,2024-01-02 21:29:19,Agent L2
142,Close,2024-01-02 21:33:34,Agent L1
143,Register,2024-01-01 11:23:00,Agent L1
143,Classify,2024-01-01 11:41:01,Agent L1
143,Analyze,2024-01-01 20:53:33,Agent L2
143,Wait,2024-01-02 11:06:45,Queue
143,Resolve,2024-01-03 00:16:40,Agent L2
143,Resolve,2024-01-03 10:45:00,Agent L2
143,Close,2024-01-03 10:48:09,Agent L1
144,Register,2024-01-02 10:27:00,Agent L1
144,Classify,2024-01-02 10:51:00,Agent L1
144,Analyze,2024-01-02 15:17:56,Agent L2
144,Escalate,2024-01-02 16:32:21,Supervisor
144,Resolve,2024-01-03 00:56:03,Agent L2
144,Close,2024-01-03 01:12:57,Agent L1
145,Register,2024-01-03 00:15:00,Agent L1
145,Classify,2024-01-03 00:26:27,Agent L1
145,Analyze,2024-01-03 10:29:34,Agent L2
145,Escalate,2024-01-03 11:40:31,Supervisor
145,Resolve,2024-01-03 19:21:04,Agent L2
145,Close,2024-01-03 19:23:27,Agent L1
146,Register,2024-01-01 19:24:00,Agent L1
146,Analyze,2024-01-02 02:19:42,Agent L2
146,Wait,2024-01-03 21:35:31,Queue
146,Resolve,2024-01-04 09:39:51,Agent L2
146,Close,2024-01-04 09:42:52,Agent L1
147,Register,2024-01-02 11:07:00,Agent L1
147,Classify,2024-01-02 11:32:49,Agent L1
147,Wait,2024-01-03 17:15:33,Queue
147,Analyze,2024-01-03 20:53:17,Agent L2
147,Resolve,2024-01-04 01:47:04,Agent L2
147,Close,2024-01-04 01:52:18,Agent L1
148,Register,2024-01-02 11:30:00,Agent L1
148,Classify,2024-01-02 11:50:48,Agent L1
148,Analyze,2024-01-02 19:43:15,Agent L2
148,Escalate,2024-01-02 21:33:16,Supervisor
148,Analyze,2024-01-03 03:09:35,Agent L2
148,Analyze,2024-01-03 10:22:35,Agent L2
148,Close,2024-01-03 10:26:43,Agent L1
149,Register,2024-01-02 02:23:00,Agent L1
149,Classify,2024-01-02 02:41:12,Agent L1
149,Analyze,2024-01-02 11:04:47,Agent L2
149,Wait,2024-01-03 09:00:34,Queue
149,Analyze,2024-01-03 15:55:53,Agent L2
149,Resolve,2024-01-03 23:41:21,Agent L2
149,Resolve,2024-01-04 09:43:15,Agent L2
149,Wait,2024-01-05 04:21:32,Queue
149,Analyze,2024-01-05 09:51:57,Agent L2
149,Resolve,2024-01-05 18:33:28,Agent L2
149,Close,2024-01-05 18:35:14,Agent L1
150,Register,2024-01-02 16:23:00,Agent L1
150,Classify,2024-01-02 16:38:27,Agent L1
150,Wait,2024-01-04 09:41:42,Queue
150,Analyze,2024-01-04 14:58:24,Agent L2
150,Resolve,2024-01-05 00:55:47,Agent L2
150,Close,2024-01-05 01:00:46,Agent L1
151,Register,2024-01-03 13:16:00,Agent L1
151,Analyze,2024-01-03 20:10:11,Agent L2
151,Escalate,2024-01-03 21:07:50,Supervisor
151,Resolve,2024-01-04 08:56:35,Agent L2
151,Close,2024-01-04 09:01:44,Agent L1
152,Register,2024-01-02 04:37:00,Agent L1
152,Classify,2024-01-02 05:00:02,Agent L1
152,Analyze,2024-01-02 10:48:06,Agent L2
152,Resolve,2024-01-02 16:48:06,Agent L2
152,Close,2024-01-02 16:52:34,Agent L1
153,Register,2024-01-01 12:21:00,Agent L1
153,Classify,2024-01-01 12:35:12,Agent L1
153,Analyze,2024-01-01 18:54:07,Agent L2
153,Wait,2024-01-02 12:04:31,Queue
153,Resolve,2024-01-02 22:25:47,Agent L2
153,Close,2024-01-02 22:31:08,Agent L1
154,Register,2024-01-02 12:34:00,Agent L1
154,Classify,2024-01-02 12:57:25,Agent L1
154,Resolve,2024-01-02 23:03:44,Agent L2
154,Resolve,2024-01-03 09:23:00,Agent L2
154,Close,2024-01-03 09:32:22,Agent L1
155,Register,2024-01-02 04:29:00,Agent L1
155,Classify,2024-01-02 04:43:01,Agent L1
155,Analyze,2024-01-02 07:32:24,Agent L2
155,Resolve,2024-01-02 11:35:12,Agent L2
155,Close,2024-01-02 11:38:25,Agent L1
156,Register,2024-01-03 10:48:00,Agent L1
156,Classify,2024-01-03 10:59:32,Agent L1
156,Analyze,2024-01-03 17:12:48,Agent L2
156,Escalate,2024-01-03 18:48:52,Supervisor
156,Analyze,2024-01-03 23:30:23,Agent L2
156,Resolve,2024-01-04 07:14:16,Agent L2
156,Close,2024-01-04 07:18:50,Agent L1
157,Register,2024-01-02 14:51:00,Agent L1
157,Classify,2024-01-02 15:11:20,Agent L1
157,Escalate,2024-01-02 16:34:39,Supervisor
157,Analyze,2024-01-02 23:21:03,Agent L2
157,Wait,2024-01-04 14:55:00,Queue
157,Analyze,2024-01-04 19:16:30,Agent L2
157,Analyze,2024-01-04 22:25:08,Agent L2
157,Escalate,2024-01-05 00:16:16,Supervisor
157,Analyze,2024-01-05 06:58:49,Agent L2
157,Escalate,2024-01-05 08:11:44,Supervisor
157,Analyze,2024-01-05 15:33:20,Agent L2
157,Escalate,2024-01-05 17:30:15,Supervisor
157,Analyze,2024-01-05 19:50:46,Agent L2
157,Escalate,2024-01-05 21:56:55,Supervisor
157,Analyze,2024-01-06 04:31:58,Agent L2
157,Resolve,2024-01-06 12:32:38,Agent L2
157,Close,2024-01-06 12:38:44,Agent L1
158,Register,2024-01-03 19:50:00,Agent L1
158,Classify,2024-01-03 20:15:29,Agent L1
158,Analyze,2024-01-04 00:07:53,Agent L2
158,Escalate,2024-01-04 01:01:41,Supervisor
158,Analyze,2024-01-04 06:26:52,Agent L2
158,Wait,2024-01-05 12:22:55,Queue
158,Escalate,2024-01-05 14:37:25,Supervisor
158,Wait,2024-01-06 00:05:45,Queue
158,Escalate,2024-01-06 01:57:59,Supervisor
158,Resolve,2024-01-06 13:48:53,Agent L2
158,Close,2024-01-06 13:51:48,Agent L1
159,Register,2024-01-01 22:10:00,Agent L1
159,Classify,2024-01-01 22:26:50,Agent L1
159,Analyze,2024-01-02 04:37:24,Agent L2
159,Resolve,2024-01-02 13:39:50,Agent L2
159,Close,2024-01-02 13:53:20,Agent L1
160,Register,2024-01-02 15:10:00,Agent L1
160,Analyze,2024-01-02 19:46:16,Agent L2
160,Analyze,2024-01-02 22:56:00,Agent L2
160,Escalate,2024-01-03 00:34:53,Supervisor
160,Resolve,2024-01-03 09:02:55,Agent L2
160,Close,2024-01-03 09:07:37,Agent L1
161,Register,2024-01-03 19:58:00,Agent L1
161,Classify,2024-01-03 20:13:19,Agent L1
161,Analyze,2024-01-04 01:21:40,Agent L2
161,Resolve,2024-01-04 10:45:21,Agent L2
161,Close,2024-01-04 10:53:10,Agent L1
162,Register,2024-01-01 17:02:00,Agent L1
162,Classify,2024-01-01 17:14:20,Agent L1
162,Analyze,2024-01-02 02:50:43,Agent L2
162,Escalate,2024-01-02 04:07:38,Supervisor
162,Analyze,2024-01-02 14:52:52,Agent L2
162,Close,2024-01-02 14:56:01,Agent L1
163,Register,2024-01-01 11:08:00,Agent L1
163,Classify,2024-01-01 11:34:17,Agent L1
163,Analyze,2024-01-01 18:15:18,Agent L2
163,Resolve,2024-01-02 06:23:42,Agent L2
163,Close,2024-01-02 06:30:03,Agent L1
164,Register,2024-01-03 09:36:00,Agent L1
164,Classify,2024-01-03 09:49:05,Agent L1
164,Analyze,2024-01-03 18:32:46,Agent L2
164,Resolve,2024-01-03 22:59:52,Agent L2
164,Close,2024-01-03 23:02:43,Agent L1
165,Register,2024-01-02 11:31:00,Agent L1
165,Classify,2024-01-02 11:42:11,Agent L1
165,Analyze,2024-01-02 15:18:21,Agent L2
165,Escalate,2024-01-02 16:12:47,Supervisor
165,Analyze,2024-01-02 22:52:23,Agent L2
165,Resolve,2024-01-03 11:55:01,Agent L2
165,Close,2024-01-03 12:00:06,Agent L1
166,Register,2024-01-03 16:20:00,Agent L1
166,Classify,2024-01-03 16:32:52,Agent L1
166,Analyze,2024-01-03 23:00:28,Agent L2
166,Resolve,2024-01-04 07:43:30,Agent L2
166,Close,2024-01-04 07:47:19,Agent L1
167,Register,2024-01-03 16:39:00,Agent L1
167,Classify,2024-01-03 17:03:42,Agent L1
167,Analyze,2024-01-03 22:37:14,Agent L2
167,Resolve,2024-01-04 05:33:52,Agent L2
167,Resolve,2024-01-04 11:09:54,Agent L2
167,Close,2024-01-04 11:16:11,Agent L1
168,Register,2024-01-02 14:45:00,Agent L1
168,Classify,2024-01-02 15:03:52,Agent L1
168,Resolve,2024-01-02 23:00:20,Agent L2
168,Resolve,2024-01-03 02:39:02,Agent L2
168,Close,2024-01-03 02:40:37,Agent L1
169,Register,2024-01-02 12:34:00,Agent L1
169,Analyze,2024-01-02 21:45:17,Agent L2
169,Escalate,2024-01-02 22:57:53,Supervisor
169,Resolve,2024-01-03 03:53:26,Agent L2
169,Close,2024-01-03 03:59:34,Agent L1
170,Register,2024-01-03 02:36:00,Agent L1
