case_id,prefix,k,next_act
153,register,0,classify
153,register classify,1,analyze
153,register classify analyze,2,wait
153,register classify analyze wait,3,resolve
153,register classify analyze wait resolve,4,close
154,register,0,classify
154,register classify,1,resolve
154,register classify resolve,2,resolve
154,register classify resolve resolve,3,close
155,register,0,classify
155,register classify,1,analyze
155,register classify analyze,2,resolve
155,register classify analyze resolve,3,close
156,register,0,classify
156,register classify,1,analyze
156,register classify analyze,2,escalate
156,register classify analyze escalate,3,analyze
156,register classify analyze escalate analyze,4,resolve
156,register classify analyze escalate analyze resolve,5,close
157,register,0,classify
157,register classify,1,escalate
157,register classify escalate,2,analyze
157,register classify escalate analyze,3,wait
157,register classify escalate analyze wait,4,analyze
157,register classify escalate analyze wait analyze,5,analyze
157,register classify escalate analyze wait analyze analyze,6,escalate
157,register classify escalate analyze wait analyze analyze escalate,7,analyze
157,register classify escalate analyze wait analyze analyze escalate analyze,8,escalate
157,register classify escalate analyze wait analyze analyze escalate analyze escalate,9,analyze
157,register classify escalate analyze wait analyze analyze escalate analyze escalate analyze,10,escalate
157,register classify escalate analyze wait analyze analyze escalate analyze escalate analyze escalate,11,analyze
157,register classify escalate analyze wait analyze analyze escalate analyze escalate analyze escalate analyze,12,escalate
157,register classify escalate analyze wait analyze analyze escalate analyze escalate analyze escalate analyze escalate,13,analyze
157,register classify escalate analyze wait analyze analyze escalate analyze escalate analyze escalate analyze escalate analyze,14,resolve
157,register classify escalate analyze wait analyze analyze escalate analyze escalate analyze escalate analyze escalate analyze resolve,15,close
158,register,0,classify
158,register classify,1,analyze
158,register classify analyze,2,escalate
158,register classify analyze escalate,3,analyze
158,register classify analyze escalate analyze,4,wait
158,register classify analyze escalate analyze wait,5,escalate
158,register classify analyze escalate analyze wait escalate,6,wait
158,register classify analyze escalate analyze wait escalate wait,7,escalate
158,register classify analyze escalate analyze wait escalate wait escalate,8,resolve
158,register classify analyze escalate analyze wait escalate wait escalate resolve,9,close
159,register,0,classify
159,register classify,1,analyze
159,register classify analyze,2,resolve
159,register classify analyze resolve,3,close
160,register,0,analyze
160,register analyze,1,analyze
160,register analyze analyze,2,escalate
160,register analyze analyze escalate,3,resolve
160,register analyze analyze escalate resolve,4,close
161,register,0,classify
161,register classify,1,analyze
161,register classify analyze,2,resolve
161,register classify analyze resolve,3,close
162,register,0,classify
162,register classify,1,analyze
162,register classify analyze,2,escalate
162,register classify analyze escalate,3,analyze
162,register classify analyze escalate analyze,4,close
163,register,0,classify
163,register classify,1,analyze
163,register classify analyze,2,resolve
163,register classify analyze resolve,3,close
164,register,0,classify
164,register classify,1,analyze
164,register classify analyze,2,resolve
164,register classify analyze resolve,3,close
165,register,0,classify
165,register classify,1,analyze
165,register classify analyze,2,escalate
165,register classify analyze escalate,3,analyze
165,register classify analyze escalate analyze,4,resolve
165,register classify analyze escalate analyze resolve,5,close
166,register,0,classify
166,register classify,1,analyze
166,register classify analyze,2,resolve
166,register classify analyze resolve,3,close
167,register,0,classify
167,register classify,1,analyze
167,register classify analyze,2,resolve
167,register classify analyze resolve,3,resolve
167,register classify analyze resolve resolve,4,close
168,register,0,classify
168,register classify,1,resolve
168,register classify resolve,2,resolve
168,register classify resolve resolve,3,close
169,register,0,analyze
169,register analyze,1,escalate
169,register analyze escalate,2,resolve
169,register analyze escalate resolve,3,close
170,register,0,classify
170,register classify,1,resolve
170,register classify resolve,2,resolve
170,register classify resolve resolve,3,close
171,register,0,classify
171,register classify,1,analyze
171,register classify analyze,2,escalate
171,register classify analyze escalate,3,resolve
171,register classify analyze escalate resolve,4,close
172,register,0,classify
172,register classify,1,analyze
172,register classify analyze,2,resolve
172,register classify analyze resolve,3,close
173,register,0,classify
173,register classify,1,analyze
173,register classify analyze,2,resolve
173,register classify analyze resolve,3,close
174,register,0,classify
174,register classify,1,resolve
174,register classify resolve,2,analyze
174,register classify resolve analyze,3,escalate
174,register classify resolve analyze escalate,4,analyze
174,register classify resolve analyze escalate analyze,5,resolve
174,register classify resolve analyze escalate analyze resolve,6,close
175,register,0,classify
175,register classify,1,analyze
175,register classify analyze,2,wait
175,register classify analyze wait,3,analyze
175,register classify analyze wait analyze,4,escalate
175,register classify analyze wait analyze escalate,5,analyze
175,register classify analyze wait analyze escalate analyze,6,resolve
175,register classify analyze wait analyze escalate analyze resolve,7,close
176,register,0,classify
176,register classify,1,analyze
176,register classify analyze,2,wait
176,register classify analyze wait,3,close
177,register,0,classify
177,register classify,1,analyze
177,register classify analyze,2,resolve
177,register classify analyze resolve,3,wait
177,register classify analyze resolve wait,4,analyze
177,register classify analyze resolve wait analyze,5,analyze
177,register classify analyze resolve wait analyze analyze,6,wait
177,register classify analyze resolve wait analyze analyze wait,7,analyze
177,register classify analyze resolve wait analyze analyze wait analyze,8,escalate
177,register classify analyze resolve wait analyze analyze wait analyze escalate,9,analyze
177,register classify analyze resolve wait analyze analyze wait analyze escalate analyze,10,resolve
177,register classify analyze resolve wait analyze analyze wait analyze escalate analyze resolve,11,close
178,register,0,classify
178,register classify,1,analyze
178,register classify analyze,2,resolve
178,register classify analyze resolve,3,close
179,register,0,classify
179,register classify,1,analyze
179,register classify analyze,2,resolve
179,register classify analyze resolve,3,close
180,register,0,classify
180,register classify,1,analyze
180,register classify analyze,2,resolve
180,register classify analyze resolve,3,wait
180,register classify analyze resolve wait,4,analyze
180,register classify analyze resolve wait analyze,5,escalate
180,register classify analyze resolve wait analyze escalate,6,close
181,register,0,classify
181,register classify,1,escalate
181,register classify escalate,2,analyze
181,register classify escalate analyze,3,escalate
181,register classify escalate analyze escalate,4,resolve
181,register classify escalate analyze escalate resolve,5,close
182,register,0,classify
182,register classify,1,analyze
